
SPDR S&P 500 ETF Trust,Last: 395.94,Change:  6.28
"Date: March 27, 2021, 4:10 AM EDT",Bid: 395.6,Ask: 395.72,Size: 3*2,"Volume: 114,409,114"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Jun 30 2021,SPY210630C00365000,37.29,0,36.59,37.35,0,0.1951,0.8005,0.007,342,365.00,SPY210630P00365000,7.05,-0.745,6.2,6.28,1,0.2339,-0.2336,0.0064,1308
Wed Jun 30 2021,SPY210630C00366000,32.15,0.585,35.74,36.49,1,0.1939,0.7941,0.0072,298,366.00,SPY210630P00366000,6.5,-1.49,6.35,6.43,83,0.2321,-0.2392,0.0066,228
Wed Jun 30 2021,SPY210630C00367000,32.43,0,34.9,35.63,0,0.1925,0.7877,0.0074,185,367.00,SPY210630P00367000,7.1,-1.08,6.51,6.59,1,0.2304,-0.2451,0.0067,404
Wed Jun 30 2021,SPY210630C00368000,32.04,0,34.05,34.78,0,0.1912,0.781,0.0076,194,368.00,SPY210630P00368000,7.88,-0.495,6.66,6.75,17,0.2286,-0.251,0.0069,1137
Wed Jun 30 2021,SPY210630C00369000,30.29,1.145,33.21,33.98,7,0.19,0.7741,0.0078,592,369.00,SPY210630P00369000,8.61,0.025,6.83,6.91,35,0.2269,-0.2571,0.007,1662
Wed Jun 30 2021,SPY210630C00370000,28.75,0.405,32.37,33.08,1,0.1885,0.7672,0.0079,393,370.00,SPY210630P00370000,7.09,-1.7,7,7.08,1406,0.2251,-0.2633,0.0071,5333
Wed Jun 30 2021,SPY210630C00371000,28.59,1.045,31.53,32.25,20,0.1872,0.7599,0.0081,130,371.00,SPY210630P00371000,7.33,-1.675,7.17,7.26,763,0.2233,-0.2698,0.0073,1554
Wed Jun 30 2021,SPY210630C00372000,27.68,0.93,30.7,31.39,1,0.1857,0.7526,0.0083,132,372.00,SPY210630P00372000,7.48,-1.745,7.35,7.43,2,0.2214,-0.2762,0.0074,1182
Wed Jun 30 2021,SPY210630C00373000,32.08,0,29.87,30.56,0,0.1843,0.7451,0.0085,270,373.00,SPY210630P00373000,8.53,-0.92,7.53,7.62,4,0.2198,-0.283,0.0076,1426
Wed Jun 30 2021,SPY210630C00374000,25.42,0,29.18,29.62,0,0.1828,0.7375,0.0087,247,374.00,SPY210630P00374000,8.71,-0.97,7.71,7.8,113,0.2179,-0.2898,0.0077,50
Wed Jun 30 2021,SPY210630C00375000,28.2,3.775,28.35,28.8,34,0.1813,0.7296,0.009,464,375.00,SPY210630P00375000,9.18,-0.74,7.91,8,7,0.2161,-0.2968,0.0079,943
Wed Jun 30 2021,SPY210630C00376000,21.57,0,27.54,27.98,0,0.1798,0.7214,0.0092,185,376.00,SPY210630P00376000,8.44,-1.72,8.1,8.19,721,0.2143,-0.304,0.008,2861
Wed Jun 30 2021,SPY210630C00377000,20.09,0,26.74,27.17,0,0.1782,0.7132,0.0094,174,377.00,SPY210630P00377000,10.27,-0.145,8.3,8.4,2,0.2125,-0.3114,0.0082,1592
Wed Jun 30 2021,SPY210630C00378000,20.99,0,25.92,26.36,0,0.1767,0.7045,0.0096,249,378.00,SPY210630P00378000,8.65,-2.02,8.51,8.61,15,0.2107,-0.3189,0.0083,1593
Wed Jun 30 2021,SPY210630C00379000,24.5,0,25.12,25.55,0,0.1755,0.6952,0.0098,303,379.00,SPY210630P00379000,9.51,-1.435,8.72,8.82,71,0.2088,-0.3266,0.0085,1152
Wed Jun 30 2021,SPY210630C00380000,22.71,2.065,24.34,24.75,10,0.1737,0.6866,0.01,1218,380.00,SPY210630P00380000,9.43,-1.785,8.94,9.04,295,0.207,-0.3345,0.0086,2238
Wed Jun 30 2021,SPY210630C00381000,20.99,1.075,23.57,23.96,13,0.1721,0.6773,0.0102,2539,381.00,SPY210630P00381000,11.34,-0.155,9.16,9.27,4,0.2052,-0.3426,0.0088,1964
Wed Jun 30 2021,SPY210630C00382000,19.46,0,22.8,23.18,0,0.1706,0.6677,0.0104,581,382.00,SPY210630P00382000,9.55,-2.24,9.39,9.5,50,0.2035,-0.3509,0.009,2216
Wed Jun 30 2021,SPY210630C00383000,22,3.515,22.03,22.41,4,0.1686,0.6585,0.0107,395,383.00,SPY210630P00383000,10.51,-1.58,9.63,9.74,7,0.2018,-0.3594,0.0091,673
Wed Jun 30 2021,SPY210630C00384000,17,0,21.27,21.65,0,0.1674,0.6479,0.0109,963,384.00,SPY210630P00384000,10.68,-1.725,9.88,9.99,2,0.2,-0.3681,0.0093,938
Wed Jun 30 2021,SPY210630C00385000,18.21,1.115,20.5,20.88,8,0.1659,0.6375,0.0111,1202,385.00,SPY210630P00385000,11.34,-1.385,10.14,10.25,19,0.1983,-0.377,0.0094,1091
Wed Jun 30 2021,SPY210630C00386000,16.74,0.32,19.76,20.12,1,0.1646,0.6265,0.0113,207,386.00,SPY210630P00386000,12.16,-0.89,10.4,10.52,12,0.1965,-0.3861,0.0096,636
Wed Jun 30 2021,SPY210630C00387000,16.97,1.225,19.04,19.37,1,0.1629,0.6157,0.0115,1011,387.00,SPY210630P00387000,12.46,-0.94,10.68,10.79,346,0.1949,-0.3954,0.0097,1522
Wed Jun 30 2021,SPY210630C00388000,15.75,0.65,18.32,18.65,61,0.1612,0.605,0.0117,430,388.00,SPY210630P00388000,13.8,0.04,10.96,11.08,81,0.1932,-0.4049,0.0099,166
Wed Jun 30 2021,SPY210630C00389000,17.21,2.765,17.62,17.83,20,0.1594,0.5938,0.012,777,389.00,SPY210630P00389000,11.43,-2.69,11.25,11.37,3,0.1915,-0.4146,0.01,177
Wed Jun 30 2021,SPY210630C00390000,17.12,3.315,16.91,17.12,112,0.1578,0.5821,0.0122,1224,390.00,SPY210630P00390000,11.9,-2.58,11.56,11.68,1103,0.1901,-0.4245,0.0101,3730
Wed Jun 30 2021,SPY210630C00391000,14.4,1.215,16.21,16.42,118,0.1564,0.57,0.0123,270,391.00,SPY210630P00391000,13.53,-1.34,11.87,11.99,20,0.1887,-0.4346,0.0103,120
Wed Jun 30 2021,SPY210630C00392000,13.94,1.375,15.59,15.71,215,0.155,0.5574,0.0125,741,392.00,SPY210630P00392000,13.35,-1.91,12.2,12.32,148,0.1871,-0.4448,0.0104,377
Wed Jun 30 2021,SPY210630C00393000,14.6,2.63,14.91,15.03,57,0.1534,0.5449,0.0127,888,393.00,SPY210630P00393000,12.64,-3.035,12.54,12.66,1658,0.1853,-0.4553,0.0105,160
Wed Jun 30 2021,SPY210630C00394000,13.88,2.5,14.25,14.37,52,0.1519,0.5321,0.0129,3085,394.00,SPY210630P00394000,13.94,-2.175,12.89,13.01,2,0.184,-0.466,0.0106,63
Wed Jun 30 2021,SPY210630C00395000,13.7,2.89,13.6,13.72,290,0.1504,0.5191,0.013,742,395.00,SPY210630P00395000,13.41,-3.135,13.25,13.37,4,0.1826,-0.4766,0.0107,560
Wed Jun 30 2021,SPY210630C00396000,11.75,1.5,12.96,13.08,7,0.1489,0.5058,0.0132,193,396.00,SPY210630P00396000,20.25,0,13.62,13.75,0,0.1812,-0.4877,0.0108,24
Wed Jun 30 2021,SPY210630C00397000,11.18,1.47,12.34,12.46,18,0.1474,0.4925,0.0133,130,397.00,SPY210630P00397000,17.85,0,14.01,14.14,0,0.1799,-0.4988,0.0109,563
Wed Jun 30 2021,SPY210630C00398000,9.56,0.37,11.73,11.85,35,0.1459,0.4785,0.0134,810,398.00,SPY210630P00398000,18.69,0,14.42,14.55,0,0.1784,-0.51,0.011,157
Wed Jun 30 2021,SPY210630C00399000,9.15,0.47,11.14,11.26,170,0.1443,0.4649,0.0135,954,399.00,SPY210630P00399000,15.91,-2.565,14.76,15.09,95,0.1783,-0.5208,0.011,155
Wed Jun 30 2021,SPY210630C00400000,10.64,2.45,10.56,10.68,516,0.1431,0.4505,0.0136,6919,400.00,SPY210630P00400000,15.45,-3.55,15.19,15.52,153,0.177,-0.5322,0.011,494
Wed Jun 30 2021,SPY210630C00401000,8.11,0.39,10,10.12,50,0.1417,0.4363,0.0137,194,401.00,SPY210630P00401000,18.63,0,15.64,15.99,0,0.1752,-0.5439,0.0111,52
Wed Jun 30 2021,SPY210630C00402000,7.65,0.38,9.46,9.58,14,0.1405,0.4218,0.0137,216,402.00,SPY210630P00402000,26.3,0,16.1,16.47,0,0.1745,-0.5552,0.0111,11
Wed Jun 30 2021,SPY210630C00403000,7.17,0.335,8.94,9.05,1,0.1392,0.4073,0.0137,1156,403.00,SPY210630P00403000,19,0,16.59,16.97,0,0.1735,-0.5666,0.0111,19
Wed Jun 30 2021,SPY210630C00404000,7.19,0.775,8.43,8.54,15,0.1381,0.3929,0.0137,463,404.00,SPY210630P00404000,27.4,0,17.1,17.49,0,0.1728,-0.5779,0.0111,10
Wed Jun 30 2021,SPY210630C00405000,7.96,1.945,7.94,8.05,63,0.1369,0.3783,0.0137,671,405.00,SPY210630P00405000,24.35,0,17.61,18.03,0,0.1722,-0.5894,0.0111,55
Wed Jun 30 2021,SPY210630C00406000,7.7,2.055,7.48,7.58,5,0.1358,0.3638,0.0136,347,406.00,SPY210630P00406000,25,0,18.16,18.59,0,0.1716,-0.6009,0.0111,51
Wed Jun 30 2021,SPY210630C00407000,5.93,0.645,7.03,7.13,31,0.1349,0.3495,0.0135,421,407.00,SPY210630P00407000,29.37,0,18.71,19.16,0,0.1713,-0.6116,0.011,1
Wed Jun 30 2021,SPY210630C00408000,5.22,0.28,6.6,6.71,1,0.1339,0.3352,0.0134,305,408.00,SPY210630P00408000,0,0,19.29,19.75,0,0.1709,-0.6226,0.0109,0
Wed Jun 30 2021,SPY210630C00409000,4.24,0,6.2,6.3,0,0.133,0.321,0.0132,282,409.00,SPY210630P00409000,35,0,19.79,20.47,0,0.1707,-0.6333,0.0108,7
Wed Jun 30 2021,SPY210630C00410000,5.16,0.84,5.81,5.91,18,0.1322,0.3071,0.0131,796,410.00,SPY210630P00410000,23.76,-1.515,20.4,21.1,1,0.1705,-0.6439,0.0107,22
Wed Jun 30 2021,SPY210630C00411000,3.51,0,5.45,5.54,0,0.1315,0.2936,0.0129,713,411.00,SPY210630P00411000,26.29,0,20.96,21.75,0,0.1703,-0.6546,0.0106,6
Wed Jun 30 2021,SPY210630C00412000,4.05,0.295,5.1,5.19,1,0.1309,0.2802,0.0127,281,412.00,SPY210630P00412000,31.26,0,21.69,22.42,0,0.1705,-0.6645,0.0105,1
Wed Jun 30 2021,SPY210630C00413000,4.51,0,4.78,4.85,0,0.1302,0.267,0.0124,133,413.00,SPY210630P00413000,31.39,0,22.35,23.1,0,0.1706,-0.6744,0.0104,1
Wed Jun 30 2021,SPY210630C00414000,3.86,0.595,4.45,4.54,50,0.1296,0.2541,0.0122,390,414.00,SPY210630P00414000,0,0,23.04,23.79,0,0.171,-0.6839,0.0102,0
Wed Jun 30 2021,SPY210630C00415000,3.92,0.875,4.16,4.24,52,0.1291,0.2417,0.0119,345,415.00,SPY210630P00415000,44.14,0,23.74,24.58,0,0.1714,-0.6931,0.0101,4
Wed Jun 30 2021,SPY210630C00416000,2.43,0,3.89,3.97,0,0.1286,0.2297,0.0116,59,416.00,SPY210630P00416000,0,0,24.46,25.32,0,0.172,-0.7016,0.0099,0
Wed Jun 30 2021,SPY210630C00417000,4.79,0,3.64,3.7,0,0.1283,0.2182,0.0113,145,417.00,SPY210630P00417000,30.5,0,25.2,26.08,0,0.1725,-0.7104,0.0097,5
Wed Jun 30 2021,SPY210630C00418000,2.7,0,3.4,3.46,0,0.128,0.2069,0.011,112,418.00,SPY210630P00418000,35.21,0,25.95,26.86,0,0.1732,-0.7187,0.0096,1
Wed Jun 30 2021,SPY210630C00419000,2.1,0,3.17,3.23,0,0.1277,0.1961,0.0107,149,419.00,SPY210630P00419000,30.33,0,26.71,27.65,0,0.1741,-0.7265,0.0094,1
Wed Jun 30 2021,SPY210630C00420000,3,0.87,2.95,3.01,7,0.1276,0.186,0.0103,1386,420.00,SPY210630P00420000,35.81,0,27.49,28.45,0,0.175,-0.7341,0.0092,18
Wed Jun 30 2021,SPY210630C00421000,2.05,0.06,2.75,2.81,2,0.1274,0.1761,0.01,37,421.00,SPY210630P00421000,0,0,28.28,29.27,0,0.176,-0.7413,0.009,0
Wed Jun 30 2021,SPY210630C00422000,2.08,0.23,2.57,2.62,82,0.1272,0.1665,0.0097,254,422.00,SPY210630P00422000,0,0,29.09,30.1,0,0.1772,-0.7479,0.0088,0
Wed Jun 30 2021,SPY210630C00423000,1.9,0.18,2.39,2.44,139,0.127,0.1572,0.0093,304,423.00,SPY210630P00423000,0,0,29.71,30.98,0,0.1782,-0.7549,0.0087,0
Wed Jun 30 2021,SPY210630C00424000,1.77,0.17,2.23,2.28,120,0.127,0.1486,0.009,436,424.00,SPY210630P00424000,0,0,30.54,31.82,0,0.1793,-0.7613,0.0085,0
Wed Jun 30 2021,SPY210630C00425000,1.61,0.12,2.07,2.12,18,0.127,0.1405,0.0086,1373,425.00,SPY210630P00425000,35.61,0,31.38,32.68,0,0.1807,-0.7673,0.0083,3
Wed Jun 30 2021,SPY210630C00426000,1.53,0.14,1.93,1.98,117,0.1269,0.1325,0.0083,1088,426.00,SPY210630P00426000,0,0,32.25,33.53,0,0.182,-0.773,0.0081,0
Wed Jun 30 2021,SPY210630C00427000,1.44,0.15,1.8,1.85,32,0.127,0.1249,0.008,889,427.00,SPY210630P00427000,42.64,0,33.1,34.41,0,0.1834,-0.7786,0.0079,7
Wed Jun 30 2021,SPY210630C00428000,1.34,0.135,1.67,1.72,62,0.127,0.1179,0.0077,1568,428.00,SPY210630P00428000,0,0,33.97,35.29,0,0.1848,-0.7839,0.0078,0
Wed Jun 30 2021,SPY210630C00430000,1.4,0.355,1.45,1.49,107,0.1273,0.1048,0.007,1625,430.00,SPY210630P00430000,37.2,0,35.76,37.08,0,0.1878,-0.7937,0.0074,8
Wed Jun 30 2021,SPY210630C00435000,0.83,0.095,1.01,1.05,89,0.1277,0.0769,0.0056,1665,435.00,SPY210630P00435000,49.67,0,40.29,41.65,0,0.1963,-0.8143,0.0067,9
Wed Jun 30 2021,SPY210630C00440000,0.63,0.115,0.7,0.74,10,0.129,0.0565,0.0043,793,440.00,SPY210630P00440000,64.26,0,44.97,46.35,0,0.2056,-0.8306,0.006,1
Wed Jun 30 2021,SPY210630C00445000,0.34,0,0.49,0.52,0,0.1305,0.0414,0.0033,515,445.00,SPY210630P00445000,58.81,0,49.77,51.15,0,0.2157,-0.8432,0.0054,1
Wed Jun 30 2021,SPY210630C00450000,0.27,0.01,0.34,0.38,26,0.1323,0.0304,0.0026,1549,450.00,SPY210630P00450000,69.5,0,54.6,56.01,0,0.2263,-0.8534,0.005,2
Wed Jun 30 2021,SPY210630C00455000,0.19,0,0.24,0.27,0,0.1344,0.0225,0.002,479,455.00,SPY210630P00455000,65,0,59.5,60.91,0,0.2372,-0.8616,0.0045,7
Wed Jun 30 2021,SPY210630C00460000,0.13,0,0.17,0.2,0,0.1369,0.0169,0.0015,302,460.00,SPY210630P00460000,65.64,0,64.43,65.84,0,0.2471,-0.8696,0.0042,3
Wed Jun 30 2021,SPY210630C00465000,0.12,0,0.13,0.16,0,0.1405,0.0133,0.0012,87,465.00,SPY210630P00465000,70.46,0,69.37,70.78,0,0.258,-0.8755,0.0039,2
Wed Jun 30 2021,SPY210630C00470000,0.09,0,0.1,0.13,4,0.1435,0.0103,0.0009,483,470.00,SPY210630P00470000,0,0,74.33,75.74,0,0.269,-0.8805,0.0036,0
Wed Jun 30 2021,SPY210630C00475000,0.08,0,0.08,0.11,1,0.1468,0.0082,0.0008,285,475.00,SPY210630P00475000,88.22,0,79.3,80.72,0,0.2799,-0.8847,0.0034,1
Wed Jun 30 2021,SPY210630C00480000,0.09,0,0.06,0.09,0,0.1517,0.007,0.0006,172,480.00,SPY210630P00480000,0,0,84.28,85.71,0,0.2897,-0.8894,0.0032,0
Wed Jun 30 2021,SPY210630C00485000,0.05,-0.01,0.05,0.08,6,0.1555,0.0058,0.0005,200,485.00,SPY210630P00485000,97.9,0,89.27,90.68,0,0.3013,-0.8919,0.003,0
Wed Jun 30 2021,SPY210630C00490000,0.04,0,0.04,0.07,0,0.1597,0.0049,0.0004,471,490.00,SPY210630P00490000,123.6,0,94.25,95.67,0,0.3117,-0.8952,0.0028,1
Wed Jun 30 2021,SPY210630C00495000,0.04,0,0.03,0.06,100,0.165,0.0045,0.0004,119,495.00,SPY210630P00495000,0,0,99.24,100.66,0,0.3219,-0.898,0.0027,0
Wed Jun 30 2021,SPY210630C00500000,0.06,0,0.03,0.06,0,0.1688,0.0038,0.0003,193,500.00,SPY210630P00500000,109.86,0,104.23,105.65,0,0.332,-0.9007,0.0026,4
Fri Jul 16 2021,SPY210716C00185000,204.22,0,210.8,211.94,0,0.02,0.9427,0.0005,0,185.00,SPY210716P00185000,0.28,-0.045,0.26,0.28,14,0.5879,-0.0063,0.0001,758
Fri Jul 16 2021,SPY210716C00190000,0,0,205.83,206.97,0,0.02,0.943,0.0005,0,190.00,SPY210716P00190000,0.34,0,0.29,0.31,0,0.5761,-0.007,0.0002,335
Fri Jul 16 2021,SPY210716C00195000,0,0,200.86,202,0,0.02,0.9433,0.0005,0,195.00,SPY210716P00195000,0.44,0,0.32,0.34,0,0.5649,-0.0079,0.0002,1045
Fri Jul 16 2021,SPY210716C00200000,191.17,0,195.89,197.03,0,0.02,0.9436,0.0006,0,200.00,SPY210716P00200000,0.37,-0.055,0.35,0.37,24,0.5533,-0.0087,0.0002,1456
Fri Jul 16 2021,SPY210716C00205000,0,0,190.92,192.06,0,0.02,0.944,0.0006,0,205.00,SPY210716P00205000,0.49,0,0.39,0.41,0,0.5422,-0.0097,0.0002,609
Fri Jul 16 2021,SPY210716C00210000,168.88,0,185.96,187.1,0,0.02,0.9442,0.0006,13,210.00,SPY210716P00210000,0.45,-0.06,0.42,0.45,2,0.5307,-0.0108,0.0002,124
Fri Jul 16 2021,SPY210716C00215000,162.08,0,181,182.14,0,0.02,0.9441,0.0006,0,215.00,SPY210716P00215000,0.5,-0.055,0.47,0.49,2,0.5186,-0.0118,0.0003,81
Fri Jul 16 2021,SPY210716C00220000,154.81,0,176.04,177.18,0,0.02,0.9443,0.0007,2,220.00,SPY210716P00220000,0.53,-0.075,0.51,0.53,1,0.5078,-0.0131,0.0003,121
Fri Jul 16 2021,SPY210716C00225000,0,0,171.09,172.22,0,0.02,0.9444,0.0007,0,225.00,SPY210716P00225000,0.79,0,0.56,0.58,0,0.4967,-0.0144,0.0003,587
Fri Jul 16 2021,SPY210716C00230000,157.23,0,166.14,167.27,0,0.02,0.9444,0.0007,9,230.00,SPY210716P00230000,0.62,-0.105,0.61,0.63,59,0.4864,-0.016,0.0004,126
Fri Jul 16 2021,SPY210716C00235000,0,0,161.19,162.32,0,0.02,0.9444,0.0008,0,235.00,SPY210716P00235000,0.75,0,0.66,0.68,0,0.4758,-0.0177,0.0004,195
Fri Jul 16 2021,SPY210716C00240000,0,0,156.24,157.37,0,0.02,0.9442,0.0008,0,240.00,SPY210716P00240000,0.92,0,0.72,0.74,0,0.4646,-0.0193,0.0005,305
Fri Jul 16 2021,SPY210716C00245000,0,0,151.3,152.43,0,0.02,0.9439,0.0008,0,245.00,SPY210716P00245000,1.19,0,0.78,0.81,0,0.4541,-0.0213,0.0005,156
Fri Jul 16 2021,SPY210716C00250000,144.32,0,146.36,147.49,0,0.02,0.9435,0.0009,1,250.00,SPY210716P00250000,0.87,-0.145,0.85,0.87,28,0.4438,-0.0235,0.0006,3016
Fri Jul 16 2021,SPY210716C00255000,134.56,0,141.43,142.56,0,0.02,0.9429,0.0009,1,255.00,SPY210716P00255000,0.95,-0.15,0.92,0.95,6,0.4331,-0.0258,0.0006,951
Fri Jul 16 2021,SPY210716C00260000,0,0,136.5,137.63,0,0.02,0.9421,0.001,0,260.00,SPY210716P00260000,1.03,-0.17,1,1.03,27,0.4232,-0.0284,0.0007,561
Fri Jul 16 2021,SPY210716C00265000,0,0,131.58,132.65,0,0.02,0.9411,0.001,0,265.00,SPY210716P00265000,1.46,0,1.08,1.12,0,0.4125,-0.0311,0.0008,656
Fri Jul 16 2021,SPY210716C00270000,119.11,0,126.67,127.79,0,0.02,0.9397,0.0011,6,270.00,SPY210716P00270000,1.24,-0.185,1.18,1.22,6,0.4025,-0.0343,0.0009,523
Fri Jul 16 2021,SPY210716C00275000,0,0,121.77,122.88,0,0.02,0.9381,0.0012,0,275.00,SPY210716P00275000,1.61,0,1.28,1.32,0,0.3927,-0.0378,0.001,1040
Fri Jul 16 2021,SPY210716C00280000,113.91,0,116.87,117.98,0,0.02,0.9361,0.0013,11,280.00,SPY210716P00280000,1.57,-0.12,1.39,1.44,39,0.3829,-0.0417,0.0011,2379
Fri Jul 16 2021,SPY210716C00285000,0,0,111.99,113.1,0,0.02,0.9334,0.0014,0,285.00,SPY210716P00285000,1.9,0,1.52,1.56,0,0.3733,-0.046,0.0012,1967
Fri Jul 16 2021,SPY210716C00290000,102.91,0,107.11,108.21,0,0.02,0.9308,0.0015,76,290.00,SPY210716P00290000,1.96,-0.06,1.66,1.7,86,0.364,-0.0508,0.0013,2201
Fri Jul 16 2021,SPY210716C00295000,93.66,0,102.25,103.36,0,0.02,0.927,0.0016,23,295.00,SPY210716P00295000,2.15,-0.06,1.82,1.86,11,0.3546,-0.0562,0.0015,430
Fri Jul 16 2021,SPY210716C00300000,87.39,0,97.41,98.51,0,0.02,0.9229,0.0017,22,300.00,SPY210716P00300000,2.25,-0.18,1.99,2.03,109,0.3455,-0.0622,0.0016,2523
Fri Jul 16 2021,SPY210716C00301000,94.3,0,96.45,97.54,0,0.02,0.9219,0.0018,5,301.00,SPY210716P00301000,2.72,0,2.03,2.07,0,0.3437,-0.0635,0.0016,15
Fri Jul 16 2021,SPY210716C00302000,0,0,95.48,96.58,0,0.02,0.921,0.0018,0,302.00,SPY210716P00302000,2.2,-0.32,2.07,2.11,20,0.3418,-0.0647,0.0017,807
Fri Jul 16 2021,SPY210716C00303000,0,0,94.51,95.61,0,0.02,0.9201,0.0018,0,303.00,SPY210716P00303000,2.24,-0.325,2.11,2.15,2,0.3401,-0.0661,0.0017,1366
Fri Jul 16 2021,SPY210716C00304000,0,0,93.55,94.65,0,0.02,0.919,0.0019,0,304.00,SPY210716P00304000,2.52,-0.095,2.15,2.19,372,0.3381,-0.0674,0.0018,114
Fri Jul 16 2021,SPY210716C00305000,91.03,0,92.59,93.68,0,0.02,0.9179,0.0019,18,305.00,SPY210716P00305000,2.67,0,2.19,2.23,0,0.3363,-0.0688,0.0018,159
Fri Jul 16 2021,SPY210716C00306000,0,0,91.63,92.72,0,0.02,0.9168,0.0019,0,306.00,SPY210716P00306000,3.35,0,2.23,2.27,0,0.3345,-0.0702,0.0018,173
Fri Jul 16 2021,SPY210716C00307000,0,0,90.66,91.75,0,0.02,1,0.002,0,307.00,SPY210716P00307000,2.4,-0.365,2.27,2.32,99,0.3326,-0.0716,0.0019,1059
Fri Jul 16 2021,SPY210716C00308000,0,0,89.7,90.8,0,0.02,1,0.002,0,308.00,SPY210716P00308000,2.77,0,2.31,2.36,0,0.3309,-0.0732,0.0019,70
Fri Jul 16 2021,SPY210716C00309000,87.63,0,88.74,89.84,0,0.02,1,0.002,16,309.00,SPY210716P00309000,2.49,-0.385,2.36,2.41,2,0.329,-0.0746,0.002,477
Fri Jul 16 2021,SPY210716C00310000,85.28,0,87.78,88.87,0,0.02,1,0.0021,394,310.00,SPY210716P00310000,2.63,-0.3,2.4,2.45,11,0.3273,-0.0762,0.002,1456
Fri Jul 16 2021,SPY210716C00311000,0,0,86.83,87.92,0,0.02,1,0.0021,0,311.00,SPY210716P00311000,2.65,-0.335,2.45,2.5,12,0.3255,-0.0778,0.002,1346
Fri Jul 16 2021,SPY210716C00312000,85.14,0,85.87,86.96,0,0.2519,0.9591,0.0015,13,312.00,SPY210716P00312000,2.76,-0.285,2.49,2.55,22,0.3237,-0.0794,0.0021,2017
Fri Jul 16 2021,SPY210716C00313000,81.45,0,84.92,86,0,0.2505,0.958,0.0016,12,313.00,SPY210716P00313000,3.09,-0.01,2.54,2.6,1,0.3218,-0.081,0.0021,580
Fri Jul 16 2021,SPY210716C00314000,85.2,0,83.96,85.05,0,0.2493,0.9566,0.0016,1,314.00,SPY210716P00314000,2.85,-0.31,2.59,2.65,1,0.3201,-0.0827,0.0022,1160
Fri Jul 16 2021,SPY210716C00315000,82.15,0,83.01,84.1,0,0.2481,0.9552,0.0017,391,315.00,SPY210716P00315000,3.15,0,2.64,2.7,0,0.3183,-0.0845,0.0022,2333
Fri Jul 16 2021,SPY210716C00316000,73.52,0,82.05,83.14,0,0.2471,0.9537,0.0017,232,316.00,SPY210716P00316000,3.16,0,2.69,2.75,0,0.3167,-0.0863,0.0023,3916
Fri Jul 16 2021,SPY210716C00317000,74.5,0,81.1,82.19,0,0.2459,0.9522,0.0018,1723,317.00,SPY210716P00317000,3.62,0,2.75,2.81,0,0.3149,-0.0881,0.0023,2025
Fri Jul 16 2021,SPY210716C00318000,80.12,0,80.15,81.23,0,0.245,0.9505,0.0018,1202,318.00,SPY210716P00318000,3.4,-0.02,2.8,2.86,61,0.313,-0.0899,0.0024,6037
Fri Jul 16 2021,SPY210716C00319000,75.19,0,79.2,80.28,0,0.2441,0.9488,0.0019,1218,319.00,SPY210716P00319000,3.43,0,2.85,2.92,0,0.3114,-0.0919,0.0024,563
Fri Jul 16 2021,SPY210716C00320000,73.74,0.5,78.25,79.33,1,0.243,0.9471,0.002,1129,320.00,SPY210716P00320000,3,-0.555,2.91,2.97,50,0.3096,-0.0938,0.0025,3041
Fri Jul 16 2021,SPY210716C00321000,0,0,77.31,78.38,0,0.242,0.9453,0.002,0,321.00,SPY210716P00321000,3.18,-0.445,2.97,3.03,2,0.3079,-0.0959,0.0025,628
Fri Jul 16 2021,SPY210716C00322000,75.38,0,76.36,77.44,0,0.2411,0.9433,0.0021,3,322.00,SPY210716P00322000,3.4,-0.295,3.03,3.09,3,0.3062,-0.0979,0.0026,1802
Fri Jul 16 2021,SPY210716C00323000,74.06,0,75.42,76.49,0,0.2406,0.9411,0.0022,5,323.00,SPY210716P00323000,3.29,-0.48,3.09,3.15,3,0.3045,-0.1,0.0026,970
Fri Jul 16 2021,SPY210716C00324000,65.76,0,74.48,75.55,0,0.2396,0.9391,0.0022,2,324.00,SPY210716P00324000,3.34,-0.5,3.15,3.21,1,0.3027,-0.1021,0.0027,1107
Fri Jul 16 2021,SPY210716C00325000,71.8,0,73.53,74.6,0,0.2385,0.9371,0.0023,29,325.00,SPY210716P00325000,3.5,-0.42,3.21,3.28,66,0.301,-0.1043,0.0027,2317
Fri Jul 16 2021,SPY210716C00326000,0,0,72.59,73.65,0,0.238,0.9346,0.0024,0,326.00,SPY210716P00326000,3.57,-0.43,3.27,3.34,2,0.2993,-0.1065,0.0028,517
Fri Jul 16 2021,SPY210716C00327000,0,0,71.65,72.71,0,0.2372,0.9323,0.0025,222,327.00,SPY210716P00327000,3.63,-0.455,3.34,3.41,25,0.2976,-0.1089,0.0029,850
Fri Jul 16 2021,SPY210716C00328000,62.1,0,70.71,71.77,0,0.2364,0.9298,0.0025,7,328.00,SPY210716P00328000,3.7,-0.465,3.41,3.47,29,0.2958,-0.1111,0.0029,1513
Fri Jul 16 2021,SPY210716C00329000,69.66,0,69.77,70.84,0,0.2355,0.9274,0.0026,2,329.00,SPY210716P00329000,3.86,-0.385,3.48,3.54,32,0.2942,-0.1136,0.003,802
